learning_model,learning_model_gr_k5,learning_model_gr68,learning_model_gr912,time_period_start,time_period_end,enrollment_total,enrollment_in_person,enrollment_hybrid,enrollment_virtual,staff_count,staff_count_in_person
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,4858,NA,NA,NA,444,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,4858,NA,NA,NA,444,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,1558,NA,NA,NA,140,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,1558,NA,NA,NA,140,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,1558,NA,NA,NA,140,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,1558,NA,NA,NA,140,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,1558,NA,NA,NA,140,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,1558,NA,NA,NA,140,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,1558,NA,NA,NA,140,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,1558,NA,NA,NA,140,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,1558,NA,NA,NA,140,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,1558,NA,NA,NA,140,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,1558,NA,NA,NA,140,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,1558,NA,NA,NA,140,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,1558,NA,NA,NA,140,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,1558,NA,NA,NA,140,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,1558,NA,NA,NA,140,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,7662,NA,NA,NA,690,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,7662,NA,NA,NA,690,NA
Hybrid,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,1626,NA,NA,NA,136,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,1626,NA,NA,NA,136,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,7380,NA,NA,NA,596,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,7380,NA,NA,NA,596,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,7380,NA,NA,NA,596,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,7380,NA,NA,NA,596,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,7380,NA,NA,NA,596,NA
Virtual,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,7380,NA,NA,NA,596,NA
Virtual,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,7380,NA,NA,NA,596,NA
Virtual,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,7380,NA,NA,NA,596,NA
Virtual,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,7380,NA,NA,NA,596,NA
Virtual,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,7380,NA,NA,NA,596,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,7380,NA,NA,NA,596,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,7380,NA,NA,NA,596,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,7380,NA,NA,NA,596,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,7380,NA,NA,NA,596,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,7380,NA,NA,NA,596,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,3415,NA,NA,NA,285,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,3415,NA,NA,NA,285,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,3415,NA,NA,NA,285,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,3415,NA,NA,NA,285,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,3415,NA,NA,NA,285,NA
Virtual,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,3415,NA,NA,NA,285,NA
Virtual,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,3415,NA,NA,NA,285,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,3415,NA,NA,NA,285,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,3415,NA,NA,NA,285,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,3415,NA,NA,NA,285,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,3415,NA,NA,NA,285,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,3415,NA,NA,NA,285,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,3415,NA,NA,NA,285,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,3415,NA,NA,NA,285,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,3415,NA,NA,NA,285,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,1807,NA,NA,NA,176,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,1807,NA,NA,NA,176,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,1807,NA,NA,NA,176,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,1807,NA,NA,NA,176,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,1807,NA,NA,NA,176,NA
Virtual,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,1807,NA,NA,NA,176,NA
Virtual,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,1807,NA,NA,NA,176,NA
Virtual,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,1807,NA,NA,NA,176,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,1807,NA,NA,NA,176,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,1807,NA,NA,NA,176,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,1807,NA,NA,NA,176,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,1807,NA,NA,NA,176,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,1807,NA,NA,NA,176,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,1807,NA,NA,NA,176,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,1807,NA,NA,NA,176,NA
Hybrid,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,918,NA,NA,NA,101,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,918,NA,NA,NA,101,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,918,NA,NA,NA,101,NA
Hybrid,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,3942,NA,NA,NA,365,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,3942,NA,NA,NA,365,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,3942,NA,NA,NA,365,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,1100,NA,NA,NA,112,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,1100,NA,NA,NA,112,NA
Hybrid,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,9502,NA,NA,NA,945,NA
Hybrid,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,9502,NA,NA,NA,945,NA
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,9502,NA,NA,NA,945,NA
Hybrid,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,9502,NA,NA,NA,945,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,9502,NA,NA,NA,945,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,9502,NA,NA,NA,945,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,9502,NA,NA,NA,945,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,9502,NA,NA,NA,945,NA
In-Person,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,9502,NA,NA,NA,945,NA
In-Person,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,9502,NA,NA,NA,945,NA
In-Person,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,9502,NA,NA,NA,945,NA
In-Person,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,9502,NA,NA,NA,945,NA
In-Person,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,9502,NA,NA,NA,945,NA
In-Person,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,9502,NA,NA,NA,945,NA
In-Person,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,9502,NA,NA,NA,945,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,1579,NA,NA,NA,164,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,1579,NA,NA,NA,164,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,1579,NA,NA,NA,164,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,1579,NA,NA,NA,164,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,1579,NA,NA,NA,164,NA
Virtual,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,1579,NA,NA,NA,164,NA
Virtual,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,1579,NA,NA,NA,164,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,1579,NA,NA,NA,164,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,1579,NA,NA,NA,164,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,1579,NA,NA,NA,164,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,1579,NA,NA,NA,164,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,1579,NA,NA,NA,164,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,1579,NA,NA,NA,164,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,1579,NA,NA,NA,164,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,1579,NA,NA,NA,164,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,3006,NA,NA,NA,251,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,3006,NA,NA,NA,251,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,3006,NA,NA,NA,251,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,26066,NA,NA,NA,2140,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,26066,NA,NA,NA,2140,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,26066,NA,NA,NA,2140,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,26066,NA,NA,NA,2140,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,26066,NA,NA,NA,2140,NA
Virtual,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,26066,NA,NA,NA,2140,NA
Hybrid,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,26066,NA,NA,NA,2140,NA
Hybrid,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,26066,NA,NA,NA,2140,NA
Hybrid,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,26066,NA,NA,NA,2140,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,26066,NA,NA,NA,2140,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,26066,NA,NA,NA,2140,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,26066,NA,NA,NA,2140,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,26066,NA,NA,NA,2140,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,26066,NA,NA,NA,2140,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,26066,NA,NA,NA,2140,NA
Virtual,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,26677,NA,NA,NA,2540,NA
Virtual,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,26677,NA,NA,NA,2540,NA
Virtual,NA,NA,NA,2020-11-12T00:00:00Z,2020-12-13T00:00:00Z,26677,NA,NA,NA,2540,NA
Virtual,NA,NA,NA,2020-12-14T00:00:00Z,2021-01-25T00:00:00Z,26677,NA,NA,NA,2540,NA
Virtual,NA,NA,NA,2021-01-26T00:00:00Z,2021-02-15T00:00:00Z,26677,NA,NA,NA,2540,NA
Virtual,NA,NA,NA,2021-02-16T00:00:00Z,2021-02-21T00:00:00Z,26677,NA,NA,NA,2540,NA
Virtual,NA,NA,NA,2021-02-22T00:00:00Z,2021-02-28T00:00:00Z,26677,NA,NA,NA,2540,NA
Virtual,NA,NA,NA,2021-03-01T00:00:00Z,2021-03-07T00:00:00Z,26677,NA,NA,NA,2540,NA
Virtual,NA,NA,NA,2021-03-08T00:00:00Z,2021-03-14T00:00:00Z,26677,NA,NA,NA,2540,NA
Hybrid,NA,NA,NA,2021-03-15T00:00:00Z,2021-03-21T00:00:00Z,26677,NA,NA,NA,2540,NA
Hybrid,NA,NA,NA,2021-03-22T00:00:00Z,2021-04-04T00:00:00Z,26677,NA,NA,NA,2540,NA
Hybrid,NA,NA,NA,2021-04-05T00:00:00Z,2021-04-18T00:00:00Z,26677,NA,NA,NA,2540,NA
Hybrid,NA,NA,NA,2021-04-19T00:00:00Z,2021-04-25T00:00:00Z,26677,NA,NA,NA,2540,NA
Hybrid,NA,NA,NA,2021-04-26T00:00:00Z,2021-05-02T00:00:00Z,26677,NA,NA,NA,2540,NA
Hybrid,NA,NA,NA,2021-05-03T00:00:00Z,2021-05-09T00:00:00Z,26677,NA,NA,NA,2540,NA
Hybrid,NA,NA,NA,2020-09-08T00:00:00Z,2020-09-21T00:00:00Z,1362,NA,NA,NA,148,NA
Hybrid,NA,NA,NA,2020-09-22T00:00:00Z,2020-11-11T00:00:00Z,1362,NA,NA,NA,148,NA
